,accuracy_score,classifier__max_depth,classifier__min_samples_leaf,count_mx__max_df,count_mx__min_df,count_mx__ngram_range,lda__learning_decay,lda__n_components
1486,0.9383333333333334,17,1,60.0,3,"(1, 4)",0.7,6
1487,0.9383333333333334,17,1,80.0,4,"(1, 1)",0.7,12
1488,0.9383333333333334,17,1,70.0,5,"(1, 1)",0.9,6
1489,0.9383333333333334,17,1,0.5,6,"(1, 4)",0.7,6
1490,0.9383333333333334,17,1,0.6,6,"(1, 1)",0.9,6
1491,0.9383333333333334,17,1,0.6,6,"(1, 4)",0.9,6
1492,0.9383333333333334,17,1,0.7,6,"(1, 1)",0.9,6
1493,0.9383333333333334,17,1,0.7,6,"(1, 4)",0.9,6
1494,0.9383333333333334,17,1,0.8,6,"(1, 1)",0.9,6
1495,0.9383333333333334,17,1,0.8,6,"(1, 4)",0.9,6
1496,0.9383333333333334,17,1,0.5,7,"(1, 3)",0.9,6
1497,0.9383333333333334,17,1,0.6,7,"(1, 3)",0.9,6
1498,0.9383333333333334,17,1,0.7,7,"(1, 3)",0.9,6
1499,0.9383333333333334,17,1,0.8,7,"(1, 3)",0.9,6
1500,0.9383333333333334,17,1,70.0,7,"(1, 4)",0.9,12
1501,0.9383333333333334,17,1,0.6,8,"(1, 4)",0.9,12
1502,0.9383333333333334,17,1,0.7,8,"(1, 4)",0.9,12
1503,0.9383333333333334,17,1,0.8,8,"(1, 4)",0.9,12
1504,0.9383333333333334,17,1,60.0,8,"(1, 2)",0.9,12
1505,0.9383333333333334,17,1,60.0,9,"(1, 3)",0.7,6
1506,0.9383333333333334,17,1,80.0,9,"(1, 2)",0.9,12
1507,0.9383333333333334,17,1,0.5,10,"(1, 2)",0.7,6
1508,0.9383333333333334,17,1,60.0,10,"(1, 3)",0.9,12
1509,0.9383333333333334,17,1,70.0,10,"(1, 1)",0.9,6
1510,0.9383333333333334,17,1,60.0,11,"(1, 4)",0.7,6
1511,0.9383333333333334,17,1,60.0,11,"(1, 2)",0.9,12
1512,0.9383333333333334,17,1,80.0,11,"(1, 2)",0.7,12
1513,0.9383333333333334,17,1,0.6,12,"(1, 1)",0.7,12
1514,0.9383333333333334,17,1,0.6,12,"(1, 1)",0.9,12
1515,0.9383333333333334,17,1,0.7,12,"(1, 1)",0.7,12
1516,0.9383333333333334,17,1,0.7,12,"(1, 1)",0.9,12
1517,0.9383333333333334,17,1,0.8,12,"(1, 1)",0.7,12
1518,0.9383333333333334,17,1,0.8,12,"(1, 1)",0.9,12
1519,0.9383333333333334,17,1,60.0,12,"(1, 1)",0.7,12
1520,0.9383333333333334,17,1,60.0,12,"(1, 2)",0.9,12
1521,0.9383333333333334,17,1,60.0,12,"(1, 3)",0.9,12
1522,0.9383333333333334,17,1,60.0,12,"(1, 4)",0.9,12
1523,0.9383333333333334,17,1,70.0,12,"(1, 1)",0.9,6
1524,0.9383333333333334,17,1,60.0,13,"(1, 3)",0.7,6
1525,0.9383333333333334,17,1,70.0,13,"(1, 1)",0.7,6
1526,0.9383333333333334,17,1,70.0,13,"(1, 4)",0.7,12
1527,0.9383333333333334,17,1,70.0,13,"(1, 4)",0.9,12
1528,0.9383333333333334,17,1,80.0,13,"(1, 1)",0.9,6
1529,0.9383333333333334,17,1,80.0,13,"(1, 2)",0.7,12
1530,0.9383333333333334,17,1,70.0,14,"(1, 4)",0.7,12
1531,0.9383333333333334,17,1,70.0,14,"(1, 2)",0.9,12
1532,0.9383333333333334,17,1,80.0,14,"(1, 1)",0.9,6
1533,0.9383333333333334,17,1,80.0,14,"(1, 2)",0.9,12
1534,0.9383333333333334,17,1,70.0,15,"(1, 1)",0.7,12
1535,0.9383333333333334,17,1,70.0,15,"(1, 4)",0.7,12
1536,0.9383333333333334,17,1,80.0,15,"(1, 4)",0.9,6
1537,0.9383333333333334,17,1,0.6,16,"(1, 2)",0.9,12
1538,0.9383333333333334,17,1,0.7,16,"(1, 2)",0.9,12
1539,0.9383333333333334,17,1,0.8,16,"(1, 2)",0.9,12
1540,0.9383333333333334,17,1,70.0,16,"(1, 4)",0.9,12
1541,0.9383333333333334,17,1,0.5,17,"(1, 1)",0.9,6
1542,0.9383333333333334,17,1,70.0,17,"(1, 3)",0.9,12
1543,0.9383333333333334,17,1,80.0,17,"(1, 3)",0.9,6
1544,0.9383333333333334,17,1,0.6,18,"(1, 2)",0.7,6
1545,0.9383333333333334,17,1,0.7,18,"(1, 2)",0.7,6
1546,0.9383333333333334,17,1,0.8,18,"(1, 2)",0.7,6
1547,0.9383333333333334,17,1,60.0,18,"(1, 1)",0.7,12
1548,0.9383333333333334,17,1,80.0,18,"(1, 2)",0.7,12
1549,0.9383333333333334,17,1,60.0,19,"(1, 1)",0.7,12
1550,0.9383333333333334,17,1,80.0,19,"(1, 4)",0.9,6
1551,0.9383333333333334,17,1,0.6,20,"(1, 2)",0.9,6
1552,0.9383333333333334,17,1,0.6,20,"(1, 4)",0.9,6
1553,0.9383333333333334,17,1,0.7,20,"(1, 2)",0.9,6
1554,0.9383333333333334,17,1,0.7,20,"(1, 4)",0.9,6
1555,0.9383333333333334,17,1,0.8,20,"(1, 2)",0.9,6
1556,0.9383333333333334,17,1,0.8,20,"(1, 4)",0.9,6
1557,0.9383333333333334,17,1,60.0,20,"(1, 1)",0.9,6
1558,0.9383333333333334,17,1,80.0,20,"(1, 1)",0.7,12
1559,0.9366666666666666,17,1,0.6,3,"(1, 1)",0.7,12
1560,0.9366666666666666,17,1,0.7,3,"(1, 1)",0.7,12
1561,0.9366666666666666,17,1,0.8,3,"(1, 1)",0.7,12
1562,0.9366666666666666,17,1,60.0,3,"(1, 4)",0.9,6
1563,0.9366666666666666,17,1,70.0,3,"(1, 4)",0.7,6
1564,0.9366666666666666,17,1,80.0,3,"(1, 1)",0.7,12
1565,0.9366666666666666,17,1,70.0,5,"(1, 3)",0.7,6
1566,0.9366666666666666,17,1,80.0,5,"(1, 1)",0.7,12
1567,0.9366666666666666,17,1,0.5,6,"(1, 3)",0.9,12
1568,0.9366666666666666,17,1,0.5,7,"(1, 4)",0.9,12
1569,0.9366666666666666,17,1,0.6,7,"(1, 3)",0.9,12
1570,0.9366666666666666,17,1,0.7,7,"(1, 3)",0.9,12
1571,0.9366666666666666,17,1,0.8,7,"(1, 3)",0.9,12
1572,0.9366666666666666,17,1,70.0,8,"(1, 1)",0.7,12
1573,0.9366666666666666,17,1,70.0,8,"(1, 3)",0.7,12
1574,0.9366666666666666,17,1,80.0,8,"(1, 4)",0.9,6
1575,0.9366666666666666,17,1,0.5,10,"(1, 2)",0.9,6
1576,0.9366666666666666,17,1,80.0,10,"(1, 4)",0.9,6
1577,0.9366666666666666,17,1,70.0,11,"(1, 3)",0.7,6
1578,0.9366666666666666,17,1,80.0,11,"(1, 4)",0.9,6
1579,0.9366666666666666,17,1,60.0,12,"(1, 1)",0.7,6
1580,0.9366666666666666,17,1,60.0,13,"(1, 1)",0.9,12
1581,0.9366666666666666,17,1,80.0,14,"(1, 3)",0.7,6
1582,0.9366666666666666,17,1,80.0,14,"(1, 3)",0.9,12
1583,0.9366666666666666,17,1,60.0,16,"(1, 3)",0.9,12
1584,0.9366666666666666,17,1,80.0,16,"(1, 3)",0.9,6
1585,0.9366666666666666,17,1,80.0,16,"(1, 3)",0.7,12
1586,0.9366666666666666,17,1,0.5,17,"(1, 3)",0.7,6
1587,0.9366666666666666,17,1,60.0,17,"(1, 2)",0.9,6
1588,0.9366666666666666,17,1,70.0,17,"(1, 1)",0.9,12
1589,0.9366666666666666,17,1,0.5,18,"(1, 1)",0.9,12
1590,0.9366666666666666,17,1,60.0,18,"(1, 2)",0.9,6
1591,0.9366666666666666,17,1,60.0,18,"(1, 3)",0.9,6
1592,0.9366666666666666,17,1,60.0,19,"(1, 4)",0.7,12
1593,0.9366666666666666,17,1,70.0,19,"(1, 4)",0.9,6
1594,0.9366666666666666,17,1,80.0,19,"(1, 1)",0.7,6
1595,0.9366666666666666,17,1,80.0,19,"(1, 2)",0.7,12
1596,0.9366666666666666,17,1,0.6,20,"(1, 3)",0.9,12
1597,0.9366666666666666,17,1,0.7,20,"(1, 3)",0.9,12
1598,0.9366666666666666,17,1,0.8,20,"(1, 3)",0.9,12
1599,0.9366666666666666,17,1,60.0,20,"(1, 4)",0.7,12
1600,0.9366666666666666,17,1,80.0,20,"(1, 2)",0.9,6
1601,0.9366666666666666,17,1,0.6,21,"(1, 4)",0.9,12
1602,0.9366666666666666,17,1,0.7,21,"(1, 4)",0.9,12
1603,0.9366666666666666,17,1,0.8,21,"(1, 4)",0.9,12
1604,0.935,17,1,70.0,4,"(1, 1)",0.9,12
1605,0.935,17,1,0.6,5,"(1, 2)",0.7,6
1606,0.935,17,1,0.6,5,"(1, 2)",0.7,12
1607,0.935,17,1,0.7,5,"(1, 2)",0.7,6
1608,0.935,17,1,0.7,5,"(1, 2)",0.7,12
1609,0.935,17,1,0.8,5,"(1, 2)",0.7,6
1610,0.935,17,1,0.8,5,"(1, 2)",0.7,12
1611,0.935,17,1,80.0,5,"(1, 3)",0.7,6
1612,0.935,17,1,0.5,6,"(1, 2)",0.9,6
1613,0.935,17,1,70.0,6,"(1, 4)",0.7,6
1614,0.935,17,1,70.0,6,"(1, 3)",0.7,12
1615,0.935,17,1,70.0,6,"(1, 4)",0.9,12
1616,0.935,17,1,80.0,6,"(1, 3)",0.9,6
1617,0.935,17,1,0.5,7,"(1, 4)",0.7,12
1618,0.935,17,1,0.6,7,"(1, 3)",0.7,12
1619,0.935,17,1,0.7,7,"(1, 3)",0.7,12
1620,0.935,17,1,0.8,7,"(1, 3)",0.7,12
1621,0.935,17,1,0.5,8,"(1, 4)",0.9,6
1622,0.935,17,1,0.6,8,"(1, 4)",0.9,6
1623,0.935,17,1,0.7,8,"(1, 4)",0.9,6
1624,0.935,17,1,0.8,8,"(1, 4)",0.9,6
1625,0.935,17,1,60.0,8,"(1, 3)",0.9,12
1626,0.935,17,1,0.6,9,"(1, 1)",0.7,12
1627,0.935,17,1,0.7,9,"(1, 1)",0.7,12
1628,0.935,17,1,0.8,9,"(1, 1)",0.7,12
1629,0.935,17,1,60.0,9,"(1, 1)",0.9,12
1630,0.935,17,1,0.6,10,"(1, 2)",0.9,6
1631,0.935,17,1,0.7,10,"(1, 2)",0.9,6
1632,0.935,17,1,0.8,10,"(1, 2)",0.9,6
1633,0.935,17,1,70.0,10,"(1, 3)",0.7,6
1634,0.935,17,1,70.0,10,"(1, 1)",0.9,12
1635,0.935,17,1,0.5,11,"(1, 1)",0.7,12
1636,0.935,17,1,0.6,11,"(1, 2)",0.9,12
1637,0.935,17,1,0.7,11,"(1, 2)",0.9,12
1638,0.935,17,1,0.8,11,"(1, 2)",0.9,12
1639,0.935,17,1,60.0,11,"(1, 2)",0.7,12
1640,0.935,17,1,70.0,11,"(1, 2)",0.9,6
1641,0.935,17,1,80.0,11,"(1, 3)",0.9,12
1642,0.935,17,1,80.0,12,"(1, 2)",0.9,12
1643,0.935,17,1,70.0,13,"(1, 3)",0.9,12
1644,0.935,17,1,70.0,14,"(1, 1)",0.7,12
1645,0.935,17,1,80.0,14,"(1, 3)",0.7,12
1646,0.935,17,1,80.0,14,"(1, 1)",0.9,12
1647,0.935,17,1,0.5,15,"(1, 1)",0.9,12
1648,0.935,17,1,60.0,15,"(1, 4)",0.9,6
1649,0.935,17,1,60.0,15,"(1, 3)",0.7,12
1650,0.935,17,1,60.0,15,"(1, 3)",0.9,12
1651,0.935,17,1,80.0,15,"(1, 1)",0.9,12
1652,0.935,17,1,0.6,16,"(1, 1)",0.9,6
1653,0.935,17,1,0.7,16,"(1, 1)",0.9,6
1654,0.935,17,1,0.8,16,"(1, 1)",0.9,6
1655,0.935,17,1,70.0,16,"(1, 2)",0.7,12
1656,0.935,17,1,60.0,17,"(1, 2)",0.7,6
1657,0.935,17,1,80.0,17,"(1, 3)",0.7,12
1658,0.935,17,1,0.6,18,"(1, 4)",0.7,12
1659,0.935,17,1,0.7,18,"(1, 4)",0.7,12
1660,0.935,17,1,0.8,18,"(1, 4)",0.7,12
1661,0.935,17,1,0.6,19,"(1, 3)",0.9,6
1662,0.935,17,1,0.7,19,"(1, 3)",0.9,6
1663,0.935,17,1,0.8,19,"(1, 3)",0.9,6
1664,0.935,17,1,60.0,19,"(1, 2)",0.7,12
1665,0.935,17,1,60.0,20,"(1, 2)",0.9,12
1666,0.935,17,1,80.0,20,"(1, 1)",0.9,12
1667,0.935,17,1,0.5,21,"(1, 1)",0.7,6
1668,0.9333333333333333,17,1,70.0,3,"(1, 2)",0.9,6
1669,0.9333333333333333,17,1,80.0,3,"(1, 2)",0.7,12
1670,0.9333333333333333,17,1,60.0,4,"(1, 2)",0.7,6
1671,0.9333333333333333,17,1,0.5,5,"(1, 1)",0.7,6
1672,0.9333333333333333,17,1,60.0,5,"(1, 1)",0.7,6
1673,0.9333333333333333,17,1,80.0,5,"(1, 2)",0.7,6
1674,0.9333333333333333,17,1,0.6,7,"(1, 4)",0.9,12
1675,0.9333333333333333,17,1,0.7,7,"(1, 4)",0.9,12
1676,0.9333333333333333,17,1,0.8,7,"(1, 4)",0.9,12
1677,0.9333333333333333,17,1,60.0,7,"(1, 1)",0.7,12
1678,0.9333333333333333,17,1,70.0,7,"(1, 1)",0.9,12
1679,0.9333333333333333,17,1,80.0,8,"(1, 1)",0.9,6
1680,0.9333333333333333,17,1,0.5,9,"(1, 3)",0.7,6
1681,0.9333333333333333,17,1,0.5,9,"(1, 3)",0.9,6
1682,0.9333333333333333,17,1,0.5,9,"(1, 1)",0.9,12
1683,0.9333333333333333,17,1,0.5,9,"(1, 2)",0.9,12
1684,0.9333333333333333,17,1,0.6,9,"(1, 2)",0.7,12
1685,0.9333333333333333,17,1,0.7,9,"(1, 2)",0.7,12
1686,0.9333333333333333,17,1,0.8,9,"(1, 2)",0.7,12
1687,0.9333333333333333,17,1,80.0,9,"(1, 1)",0.7,6
1688,0.9333333333333333,17,1,0.5,10,"(1, 1)",0.9,12
1689,0.9333333333333333,17,1,0.6,10,"(1, 2)",0.7,6
1690,0.9333333333333333,17,1,0.7,10,"(1, 2)",0.7,6
1691,0.9333333333333333,17,1,0.8,10,"(1, 2)",0.7,6
1692,0.9333333333333333,17,1,60.0,10,"(1, 2)",0.9,6
1693,0.9333333333333333,17,1,0.5,11,"(1, 1)",0.9,12
1694,0.9333333333333333,17,1,70.0,11,"(1, 4)",0.9,12
1695,0.9333333333333333,17,1,80.0,12,"(1, 2)",0.9,6
1696,0.9333333333333333,17,1,0.6,13,"(1, 4)",0.7,6
1697,0.9333333333333333,17,1,0.7,13,"(1, 4)",0.7,6
1698,0.9333333333333333,17,1,0.8,13,"(1, 4)",0.7,6
1699,0.9333333333333333,17,1,80.0,14,"(1, 1)",0.7,6
1700,0.9333333333333333,17,1,80.0,14,"(1, 3)",0.9,6
1701,0.9333333333333333,17,1,80.0,14,"(1, 1)",0.7,12
1702,0.9333333333333333,17,1,70.0,15,"(1, 1)",0.9,6
1703,0.9333333333333333,17,1,0.5,17,"(1, 1)",0.7,6
1704,0.9333333333333333,17,1,60.0,17,"(1, 4)",0.7,6
1705,0.9333333333333333,17,1,70.0,17,"(1, 3)",0.9,6
1706,0.9333333333333333,17,1,70.0,19,"(1, 4)",0.7,12
1707,0.9333333333333333,17,1,70.0,19,"(1, 1)",0.9,12
1708,0.9333333333333333,17,1,60.0,20,"(1, 1)",0.9,12
1709,0.9333333333333333,17,1,60.0,20,"(1, 4)",0.9,12
1710,0.9316666666666666,17,1,70.0,3,"(1, 1)",0.7,6
1711,0.9316666666666666,17,1,70.0,5,"(1, 1)",0.9,12
1712,0.9316666666666666,17,1,70.0,5,"(1, 4)",0.9,12
1713,0.9316666666666666,17,1,60.0,6,"(1, 1)",0.7,12
1714,0.9316666666666666,17,1,60.0,7,"(1, 1)",0.9,12
1715,0.9316666666666666,17,1,60.0,7,"(1, 3)",0.9,12
1716,0.9316666666666666,17,1,70.0,7,"(1, 4)",0.7,12
1717,0.9316666666666666,17,1,60.0,8,"(1, 4)",0.7,6
1718,0.9316666666666666,17,1,60.0,8,"(1, 4)",0.9,6
1719,0.9316666666666666,17,1,60.0,8,"(1, 1)",0.7,12
1720,0.9316666666666666,17,1,60.0,8,"(1, 4)",0.7,12
1721,0.9316666666666666,17,1,0.6,10,"(1, 2)",0.7,12
1722,0.9316666666666666,17,1,0.7,10,"(1, 2)",0.7,12
1723,0.9316666666666666,17,1,0.8,10,"(1, 2)",0.7,12
1724,0.9316666666666666,17,1,80.0,11,"(1, 3)",0.7,12
1725,0.9316666666666666,17,1,80.0,11,"(1, 2)",0.9,12
1726,0.9316666666666666,17,1,80.0,11,"(1, 4)",0.9,12
1727,0.9316666666666666,17,1,60.0,14,"(1, 1)",0.9,12
1728,0.9316666666666666,17,1,60.0,14,"(1, 2)",0.9,12
1729,0.9316666666666666,17,1,70.0,14,"(1, 3)",0.7,12
1730,0.9316666666666666,17,1,60.0,15,"(1, 1)",0.7,6
1731,0.9316666666666666,17,1,60.0,15,"(1, 3)",0.7,6
1732,0.9316666666666666,17,1,0.5,16,"(1, 2)",0.9,6
1733,0.9316666666666666,17,1,0.6,17,"(1, 1)",0.9,6
1734,0.9316666666666666,17,1,0.7,17,"(1, 1)",0.9,6
1735,0.9316666666666666,17,1,0.8,17,"(1, 1)",0.9,6
1736,0.9316666666666666,17,1,70.0,18,"(1, 1)",0.7,12
1737,0.9316666666666666,17,1,70.0,18,"(1, 2)",0.9,12
1738,0.9316666666666666,17,1,60.0,19,"(1, 2)",0.9,12
1739,0.9316666666666666,17,1,70.0,19,"(1, 2)",0.9,12
1740,0.9316666666666666,17,1,0.5,20,"(1, 3)",0.9,12
1741,0.9316666666666666,17,1,60.0,20,"(1, 3)",0.7,12
1742,0.9316666666666666,17,1,60.0,20,"(1, 3)",0.9,12
1743,0.9316666666666666,17,1,70.0,20,"(1, 3)",0.9,6
1744,0.93,17,1,0.6,3,"(1, 2)",0.7,6
1745,0.93,17,1,0.7,3,"(1, 2)",0.7,6
1746,0.93,17,1,0.8,3,"(1, 2)",0.7,6
1747,0.93,17,1,60.0,3,"(1, 1)",0.7,12
1748,0.93,17,1,0.6,4,"(1, 1)",0.9,6
1749,0.93,17,1,0.7,4,"(1, 1)",0.9,6
1750,0.93,17,1,0.8,4,"(1, 1)",0.9,6
1751,0.93,17,1,60.0,4,"(1, 1)",0.9,6
1752,0.93,17,1,60.0,6,"(1, 2)",0.9,12
1753,0.93,17,1,70.0,6,"(1, 4)",0.7,12
1754,0.93,17,1,80.0,6,"(1, 2)",0.9,12
1755,0.93,17,1,0.6,7,"(1, 2)",0.7,12
1756,0.93,17,1,0.7,7,"(1, 2)",0.7,12
1757,0.93,17,1,0.8,7,"(1, 2)",0.7,12
1758,0.93,17,1,60.0,7,"(1, 3)",0.7,6
1759,0.93,17,1,80.0,8,"(1, 1)",0.7,12
1760,0.93,17,1,0.6,9,"(1, 1)",0.7,6
1761,0.93,17,1,0.7,9,"(1, 1)",0.7,6
1762,0.93,17,1,0.8,9,"(1, 1)",0.7,6
1763,0.93,17,1,70.0,9,"(1, 3)",0.9,12
1764,0.93,17,1,0.6,10,"(1, 4)",0.9,6
1765,0.93,17,1,0.7,10,"(1, 4)",0.9,6
1766,0.93,17,1,0.8,10,"(1, 4)",0.9,6
1767,0.93,17,1,70.0,10,"(1, 2)",0.7,6
1768,0.93,17,1,60.0,11,"(1, 4)",0.7,12
1769,0.93,17,1,70.0,11,"(1, 3)",0.9,6
1770,0.93,17,1,60.0,13,"(1, 4)",0.9,6
1771,0.93,17,1,70.0,13,"(1, 2)",0.7,12
1772,0.93,17,1,60.0,15,"(1, 4)",0.7,12
1773,0.93,17,1,60.0,16,"(1, 2)",0.7,12
1774,0.93,17,1,80.0,18,"(1, 1)",0.9,12
1775,0.93,17,1,0.6,19,"(1, 3)",0.7,12
1776,0.93,17,1,0.7,19,"(1, 3)",0.7,12
1777,0.93,17,1,0.8,19,"(1, 3)",0.7,12
1778,0.93,17,1,60.0,19,"(1, 4)",0.9,12
1779,0.93,17,1,60.0,21,"(1, 2)",0.9,12
1780,0.9283333333333333,17,1,0.5,3,"(1, 3)",0.9,6
1781,0.9283333333333333,17,1,80.0,3,"(1, 2)",0.9,12
1782,0.9283333333333333,17,1,80.0,5,"(1, 4)",0.7,12
1783,0.9283333333333333,17,1,0.5,6,"(1, 3)",0.9,6
1784,0.9283333333333333,17,1,60.0,6,"(1, 4)",0.7,12
1785,0.9283333333333333,17,1,80.0,6,"(1, 3)",0.9,12
1786,0.9283333333333333,17,1,0.6,7,"(1, 2)",0.9,12
1787,0.9283333333333333,17,1,0.7,7,"(1, 2)",0.9,12
1788,0.9283333333333333,17,1,0.8,7,"(1, 2)",0.9,12
1789,0.9283333333333333,17,1,70.0,7,"(1, 2)",0.7,12
1790,0.9283333333333333,17,1,70.0,7,"(1, 3)",0.9,12
1791,0.9283333333333333,17,1,80.0,7,"(1, 4)",0.7,6
1792,0.9283333333333333,17,1,80.0,8,"(1, 3)",0.9,12
1793,0.9283333333333333,17,1,60.0,9,"(1, 2)",0.7,12
1794,0.9283333333333333,17,1,60.0,9,"(1, 4)",0.7,12
1795,0.9283333333333333,17,1,70.0,9,"(1, 1)",0.7,6
1796,0.9283333333333333,17,1,70.0,9,"(1, 1)",0.9,12
1797,0.9283333333333333,17,1,60.0,10,"(1, 3)",0.7,6
1798,0.9283333333333333,17,1,80.0,10,"(1, 3)",0.9,12
1799,0.9283333333333333,17,1,60.0,12,"(1, 2)",0.7,12
1800,0.9283333333333333,17,1,70.0,12,"(1, 3)",0.9,12
1801,0.9283333333333333,17,1,80.0,12,"(1, 3)",0.9,6
1802,0.9283333333333333,17,1,80.0,12,"(1, 1)",0.9,12
1803,0.9283333333333333,17,1,60.0,13,"(1, 3)",0.9,12
1804,0.9283333333333333,17,1,70.0,13,"(1, 1)",0.9,6
1805,0.9283333333333333,17,1,70.0,13,"(1, 1)",0.9,12
1806,0.9283333333333333,17,1,70.0,15,"(1, 1)",0.9,12
1807,0.9283333333333333,17,1,70.0,16,"(1, 1)",0.9,12
1808,0.9283333333333333,17,1,80.0,16,"(1, 4)",0.9,6
1809,0.9266666666666666,17,1,0.5,3,"(1, 2)",0.7,12
1810,0.9266666666666666,17,1,60.0,3,"(1, 3)",0.7,6
1811,0.9266666666666666,17,1,60.0,3,"(1, 2)",0.9,6
1812,0.9266666666666666,17,1,70.0,3,"(1, 1)",0.9,12
1813,0.9266666666666666,17,1,0.5,4,"(1, 1)",0.9,12
1814,0.9266666666666666,17,1,70.0,4,"(1, 2)",0.9,6
1815,0.9266666666666666,17,1,80.0,4,"(1, 2)",0.7,6
1816,0.9266666666666666,17,1,0.6,5,"(1, 4)",0.9,6
1817,0.9266666666666666,17,1,0.7,5,"(1, 4)",0.9,6
1818,0.9266666666666666,17,1,0.8,5,"(1, 4)",0.9,6
1819,0.9266666666666666,17,1,70.0,5,"(1, 4)",0.7,12
1820,0.9266666666666666,17,1,80.0,5,"(1, 3)",0.9,12
1821,0.9266666666666666,17,1,60.0,6,"(1, 3)",0.9,6
1822,0.9266666666666666,17,1,0.6,9,"(1, 1)",0.9,6
1823,0.9266666666666666,17,1,0.7,9,"(1, 1)",0.9,6
1824,0.9266666666666666,17,1,0.8,9,"(1, 1)",0.9,6
1825,0.9266666666666666,17,1,70.0,9,"(1, 1)",0.7,12
1826,0.9266666666666666,17,1,60.0,10,"(1, 4)",0.9,12
1827,0.9266666666666666,17,1,80.0,10,"(1, 1)",0.7,6
1828,0.9266666666666666,17,1,70.0,11,"(1, 1)",0.9,12
1829,0.9266666666666666,17,1,60.0,12,"(1, 3)",0.7,12
1830,0.9266666666666666,17,1,60.0,12,"(1, 1)",0.9,12
1831,0.9266666666666666,17,1,70.0,12,"(1, 2)",0.7,12
1832,0.9266666666666666,17,1,70.0,12,"(1, 2)",0.9,12
1833,0.9266666666666666,17,1,60.0,13,"(1, 4)",0.7,6
1834,0.9266666666666666,17,1,60.0,13,"(1, 2)",0.9,6
1835,0.9266666666666666,17,1,80.0,13,"(1, 1)",0.7,12
1836,0.9266666666666666,17,1,60.0,14,"(1, 2)",0.7,6
1837,0.9266666666666666,17,1,70.0,14,"(1, 1)",0.7,6
1838,0.9266666666666666,17,1,70.0,15,"(1, 2)",0.9,12
1839,0.9266666666666666,17,1,60.0,17,"(1, 3)",0.9,12
1840,0.9266666666666666,17,1,70.0,17,"(1, 2)",0.9,12
1841,0.9266666666666666,17,1,70.0,19,"(1, 3)",0.9,12
1842,0.9266666666666666,17,1,60.0,20,"(1, 3)",0.7,6
1843,0.9266666666666666,17,1,80.0,20,"(1, 4)",0.9,12
1844,0.9266666666666666,17,1,60.0,21,"(1, 1)",0.7,12
1845,0.925,17,1,60.0,3,"(1, 1)",0.9,6
1846,0.925,17,1,70.0,3,"(1, 1)",0.9,6
1847,0.925,17,1,80.0,3,"(1, 2)",0.9,6
1848,0.925,17,1,80.0,3,"(1, 4)",0.9,12
1849,0.925,17,1,60.0,4,"(1, 2)",0.9,12
1850,0.925,17,1,0.5,5,"(1, 1)",0.9,12
1851,0.925,17,1,0.6,5,"(1, 3)",0.7,12
1852,0.925,17,1,0.7,5,"(1, 3)",0.7,12
1853,0.925,17,1,0.8,5,"(1, 3)",0.7,12
1854,0.925,17,1,70.0,5,"(1, 4)",0.7,6
1855,0.925,17,1,70.0,8,"(1, 4)",0.9,12
1856,0.925,17,1,70.0,9,"(1, 4)",0.9,12
1857,0.925,17,1,70.0,10,"(1, 2)",0.9,6
1858,0.925,17,1,80.0,10,"(1, 4)",0.7,12
1859,0.925,17,1,70.0,15,"(1, 3)",0.9,12
1860,0.925,17,1,60.0,16,"(1, 2)",0.9,6
1861,0.925,17,1,70.0,16,"(1, 4)",0.9,6
1862,0.925,17,1,80.0,17,"(1, 3)",0.7,6
1863,0.925,17,1,70.0,18,"(1, 3)",0.9,12
1864,0.925,17,1,70.0,21,"(1, 1)",0.7,12
1865,0.9233333333333333,17,1,0.5,3,"(1, 3)",0.7,6
1866,0.9233333333333333,17,1,0.5,3,"(1, 1)",0.7,12
1867,0.9233333333333333,17,1,70.0,4,"(1, 3)",0.9,6
1868,0.9233333333333333,17,1,80.0,6,"(1, 3)",0.7,6
1869,0.9233333333333333,17,1,80.0,6,"(1, 3)",0.7,12
1870,0.9233333333333333,17,1,70.0,9,"(1, 2)",0.9,12
1871,0.9233333333333333,17,1,80.0,10,"(1, 1)",0.9,12
1872,0.9233333333333333,17,1,70.0,12,"(1, 1)",0.7,12
1873,0.9233333333333333,17,1,80.0,12,"(1, 4)",0.9,12
1874,0.9233333333333333,17,1,60.0,13,"(1, 2)",0.7,6
1875,0.9233333333333333,17,1,60.0,14,"(1, 3)",0.9,6
1876,0.9233333333333333,17,1,70.0,14,"(1, 3)",0.9,12
1877,0.9233333333333333,17,1,60.0,15,"(1, 2)",0.7,12
1878,0.9233333333333333,17,1,70.0,16,"(1, 3)",0.7,6
1879,0.9233333333333333,17,1,80.0,18,"(1, 4)",0.9,6
1880,0.9233333333333333,17,1,70.0,21,"(1, 1)",0.9,12
1881,0.9216666666666666,17,1,70.0,3,"(1, 1)",0.7,12
1882,0.9216666666666666,17,1,70.0,3,"(1, 3)",0.7,12
1883,0.9216666666666666,17,1,60.0,4,"(1, 2)",0.9,6
1884,0.9216666666666666,17,1,60.0,4,"(1, 1)",0.9,12
1885,0.9216666666666666,17,1,80.0,4,"(1, 2)",0.9,6
1886,0.9216666666666666,17,1,0.6,5,"(1, 4)",0.7,6
1887,0.9216666666666666,17,1,0.7,5,"(1, 4)",0.7,6
1888,0.9216666666666666,17,1,0.8,5,"(1, 4)",0.7,6
